,name,address,postalCode,latitude,longitude,categories
335,Cort Furniture, , ,40.454791574101215,-80.01577217045232,warehouse building
336,Pleasant Hills Public Library, , ,40.3337344,-79.9620193,library amenity
337,Second Ward School, , ,40.32800056882524,-79.8906800372733,"school building, school amenity"
338,Prospect Middle School Library, , ,40.4281891,-80.0102268,library amenity
339,Prospect Multi-Racial-Cultural Library, , ,40.4277133,-80.009993,library amenity
340,Point Park University Library, , ,40.4386798,-80.0015684,library amenity
341,UPARC A2, , ,40.54391968093591,-79.8281532636602,commercial building
342,Advent Church, , ,40.4595131,-79.8625495,place_of_worship amenity
343,Saint Marys Cemetery, , ,40.41546069878358,-80.05345455105044,grave_yard amenity
344,Brashear High School,"590, Crane Avenue",15216,40.4186828,-80.018229,school amenity
345,Elfinwild Church, , ,40.546389,-79.972115,place_of_worship amenity
346,Sheraton Pittsburgh Airport Hotel, , ,40.50186416686332,-80.20998502561343,yes building
347,Games, , ,40.38741987374511,-79.86603192304861,yes building
348,Gift Shop, , ,40.38720316321254,-79.86524573725609,"gift shop, yes building"
349,Bellevue Gables Apartments,"40, North Sprague Avenue", ,40.49740146047523,-80.05665799687426,yes building
350,New Life Community Church, , ,40.49526680079077,-80.05255804921082,"yes building, place_of_worship amenity"
351,Bellevue Gables Apartments,"25, Hawley Avenue", ,40.497370950000004,-80.05640909999998,yes building
352,11, , ,40.52779115660367,-79.82415933972655, 
353,Starbucks,"5310, Liberty Ave",15224,40.4557792,-79.9394926,"cafe amenity, coffee_shop cuisine"
354,Westminster Presbyterian Church,"2040, Washington Road",15241,40.339933126265805,-80.06560415780275,"church building, place_of_worship amenity"
355,fire Department, , ,40.39809871114917,-80.18732018964236,yes building
356,Mattress Factory,"500, Sampsonia Street", ,40.4569286,-80.0122738, 
357,Currently Excavation, , ,40.32859787246691,-79.72668427802927,construction building
358,funeral home, , ,40.3976150946986,-80.1853512560871,commercial building
359,Spagnolo's Shop N' Save,"937, Ohio Avenue",15045,40.3199678,-79.8902705,supermarket shop
360,Smith Funeral Home & Crematory, , ,40.492889822988694,-79.86504385937003,"funeral_directors shop, yes building"
361,The Shoppes at Caste Village, , ,40.358588051374774,-80.00178830126485, 
362,30 Isabella, , ,40.4480914225496,-80.00317294292886,yes building
363,Crescent Hills Park,Sycamore Drive,15235,40.47746130875665,-79.82880751309045, 
364,Jaden's Banquet Centre, , ,40.4333925726402,-79.73120502592148,"commercial building, events_venue amenity"
365,Arby's, , ,40.44702482860579,-79.71340695195394,"commercial building, fast_food amenity, sandwich cuisine"
366,Carwash Country, , ,40.45257343909794,-79.7119673656599,"commercial building, car_wash amenity"
367,Paynter Elementary School,"3454, Pleasantvue Drive",15227,40.381039101415226,-79.9503541478656,school building
368,Pittsburgh East Animal Hospital, , ,40.440674426894205,-79.71243292544413,"yes building, veterinary amenity"
369,Noblestown United Presbyterian Church, , ,40.3913212,-80.198625,place_of_worship amenity
370,Rusty Dory Pub & Grille, , ,40.495791144224505,-80.06767866685561,"retail building, bar amenity"
371,Nia Community Lutheran Church, , ,40.4414096,-79.8826896,place_of_worship amenity
372,Sunoco,"2615, Liberty Way",15133,40.32854952017788,-79.8561421083516,fuel amenity
373,Waterfront Power Center, , ,40.41171104031956,-79.90513174604547, 
374,Waterfront Towne Center, , ,40.4079167325093,-79.91683591675636,mall shop
375,Pine Cone Park, , ,40.3767562665608,-80.03479214249307, 
376,The Waterfront Apartments, , ,40.41452598129705,-79.903237940106, 
377,Perry Towne Plaza,"1014, Perry Highway", ,40.53997744006626,-80.0359655563903,commercial building
378,Boulevard Beer Distributor, , ,40.51058824513096,-80.09503714000974,"alcohol shop, retail building"
379,Point State Park,"101, Commonwealth Place", ,40.441535259785816,-80.01000961691477, 
380,Artifacts, , ,40.4427468,-80.03142685000002,commercial building
381,The Gold Gallery, , ,40.3586671,-80.029145,jewelry shop
382,Alter-Ego, , ,40.3587284,-80.0291517,tattoo shop
383,Bon Air, , ,40.4079432,-80.0031162, 
384,The Dojo MMA, , ,40.5185877,-80.031114,dojo amenity
385,Saint Elizabeth Elementary School,"1, Grove Place",15236,40.3447918,-79.9694958,school amenity
386,Plus Consignmant Boutique, , ,40.3586171,-80.0291437,clothes shop
387,National City Bank, , ,40.4393343,-79.9971696,bank amenity
388,Starbucks, , ,40.40763353088625,-79.91704284239812,"coffee shop, yes building"
389,Freeport Rd at Waterworks Mall Entrance, , ,40.4870457,-79.8864276, 
390,Homestead Post Office, , ,40.408991,-79.9030395,post_office amenity
391,First Spiritualist Church, , ,40.347548,-79.8622831,place_of_worship amenity
392,"Frank Bryan, Inc.","100, South 3rd Street",15219,40.43104763974217,-79.9974110041859, 
393,GetGo,"5801, Forward Avenue",15217,40.43001410186687,-79.92318387545849,"convenience shop, commercial building, fuel amenity"
394,Citizens Bank,"1801, Murray Ave.",15217,40.43674747134881,-79.92267892683552,"commercial building, bank amenity"
395,Enterprise, , ,40.43096701962506,-79.71156721674328,"commercial building, car_rental amenity"
396,Scherer Lock & Supply, , ,40.455705689175666,-80.0149518525304,yes building
397,First Primitive Methodist Church, , ,40.47944315392228,-79.95193905097237,"yes building, place_of_worship amenity"
398,PNC ATM, , ,40.4518727,-79.9321586,atm amenity
399,New Light Cemetery, , ,40.5059021,-79.9689419,grave_yard amenity
400,Golden Pig Authentic Korean Cuisine, , ,40.327808850625935,-80.1885092931195,"yes building, restaurant amenity, Korean cuisine"
401,Butterfly Garden, , ,40.34517425097272,-79.99590527206003, 
402,Burdelski Law Offices,"1022, Perry Highway", ,40.5403374,-80.0359481, 
403,Gibbs Rest Home, , ,40.44619389591397,-79.88299323297916,"residential building, social_facility amenity"
404,Allegheny Health Network Health+Wellness Pavillion, , ,40.337661167146756,-80.02157639692848,"yes building, clinic amenity"
405,Negley Station A & B, , ,40.4567,-79.932501, 
406,Old Allegheny County Jail, , ,40.438501763779044,-79.99535033541338,public building
407,Bellwood Manor Apartments, , ,40.50704480572623,-80.04578005055221, 
408,Renaissance Pittsburgh Hotel,"107, 6th Street",15222,40.44379865053455,-80.00227619196068,yes building
409,Giovanni's Pizza & Pasta,"123, 6th Street",15222,40.44342021744001,-80.00221565071583,"yes building, restaurant amenity, pizza cuisine"
410,Tootsie's Diner,"701, 5th Avenue",15108,40.5205555,-80.1716036,"commercial building, restaurant amenity, american cuisine"
411,Capri Plate Glass,"700, 5th Avenue",15108,40.52013578178769,-80.17186750166469,commercial building
412,Crafton Borough Hall, , ,40.43484926629177,-80.06656315221672,yes building
413,Scholl's Bike Shop,"649, Center Avenue", ,40.51814755,-80.03091874999998,"bicycle shop, retail building"
414,Golden Triangle Obedience Training Club,"91, Terence Drive", ,40.331631860636755,-79.97216398956292,commercial building
415,Trinity Cathedral, , ,40.44136406174051,-79.99867620880359,"church building, place_of_worship amenity"
416,Sunoco, , ,40.33681050241044,-79.9786215836013,"convenience shop, fuel amenity"
417,TST Appearance Center, , ,40.33256074182332,-79.97200359083344,commercial building
418,MedExpress,"3024, Washington Pike",15017,40.35326365936692,-80.11540453536085,"commercial building, doctors amenity"
419,B&D Auto Body, , ,40.331222371749476,-79.9723882650305,"car_repair shop, commercial building"
420,Whited, , ,40.3955982,-79.9996582,bus_station amenity
421,Pittsburgh Creative and Performing Arts High School, , ,40.4451672,-79.9985213,school amenity
422,Mellon Memorial Library, , ,40.4322911,-79.8850498,library amenity
423,Holy Child Parish Church, , ,40.3587881,-80.1157104,place_of_worship amenity
424,Pittsburgh Consortium of Independent Schools, , ,40.4314994,-79.8590137,school amenity
425,Squirrel Hill Health Center Dental Office, , ,40.4167385,-79.9254983,dentist amenity
426,Cafe Moulin,"732, Filbert Street",15232,40.4516357,-79.9331913,"restaurant amenity, french cuisine"
427,Holy Cross Episcopal Church, , ,40.4549532,-79.8923988,place_of_worship amenity
428,Versailles School, , ,40.3453472,-79.8389366,school amenity
429,Catherine's Plus Sizes, , ,40.523909,-80.007202,clothes shop
430,Five Below, , ,40.5251398,-80.0073508,variety_store shop
431,GameStop, , ,40.5256208,-80.0074271,video_games shop
432,Harbor Freight, , ,40.5238714,-80.0046224,hardware shop
433,Michael's, , ,40.5243174,-80.0073308,craft shop
434,PA Wine & Spirits, , ,40.5238385,-80.0071608,alcohol shop
435,Pool City, , ,40.5233429,-80.0046058,swimming_pool shop
436,Target, , ,40.34826226043265,-79.95389056471016,"department_store shop, yes building"
437,Lady Titan Softball Field, , ,40.51758754647627,-79.97487754298282, 
438,Fox Chapel Police Department, , ,40.5149692,-79.879738,police amenity
439,Sheetz,"4599, Library", ,40.35107227796845,-80.02257872847801,"convenience shop, retail building"
440,Sheetz, , ,40.3506866168486,-80.02246139360223,"roof building, fuel amenity"
441,Sheetz Car Wash, , ,40.336253947539824,-79.97049377812063,"commercial building, car_wash amenity"
442,Forest Hills Police Department, , ,40.419454,-79.850257,police amenity
443,Killarney, , ,40.3737868,-80.007994, 
444,Killarney, , ,40.3737626,-80.0079558, 
445,Killarney, , ,40.3737759,-80.0079755, 
446,McNeilly, , ,40.3775427,-80.0048545, 
447,McNeilly, , ,40.3775674,-80.004898, 
448,McNeilly, , ,40.3775535,-80.0048755, 
449,Three Gateway Center, , ,40.44184436141013,-80.00553988128095,yes building
450,Polo Barber Shop,"905, Brookline Boulevard",15226,40.3930817,-80.0188274,hairdresser shop
451,Manchester Elementary School Library, , ,40.45674,-80.02867,library amenity
452,Blue Stone Real Estate,"909, Brookline Boulevard",15226,40.3930083,-80.018601, 
453,Garcia's Cut-Off Family Hair Care,"907, Brookline Boulevard",15226,40.39304,-80.0187096,hairdresser shop
454,Coraopolis Church of God in Christ,"1020, State Avenue",15108,40.51687408865375,-80.16466988614678,"church building, place_of_worship amenity"
455,Overstock Warehouse,"815, Brookline Boulevard",15226,40.3935304,-80.0193908,hardware shop
456,MetroPCS,"813, Brookline Boulevard",15226,40.3935537,-80.0194373,mobile_phone shop
457,South Side Park, , ,40.4202436519906,-79.97788983732251, 
458,McDonald's,"7702, McKnight Road",15237,40.546366093452114,-80.016379322622,"retail building, fast_food amenity, burger cuisine"
459,Valerian F. Szal Funeral Home,"238, Helen Street",15136,40.47388919544899,-80.0568931259377,"funeral_directors shop, yes building"
460,Bandi Schaum Community Garden, , ,40.42274076521277,-79.97542443241247, 
461,Whemco Steel Castings,"601, West 7th Avenue",15120,40.39746994009551,-79.92589698672587, 
462,White Vacuum,"355, Lincoln Highway",15137,40.3838487,-79.822394,vacuum_cleaner shop
463,McLaughlin Run Park, , ,40.35582444653372,-80.09895910418497, 
464,Shadyside Market and Deli, , ,40.450677400000004,-79.9349721,marketplace amenity
465,Saint Michaels Russian Orthodox Cathedral, , ,40.44027819207759,-79.98357843309051,"commercial building, place_of_worship amenity"
466,Carline Cafe, , ,40.50295181561123,-80.07148019761597,"yes building, bar amenity"
467,Dilworth Traditional Elementary School, , ,40.4689128,-79.9181114,school amenity
468,Saint Brendans Church, , ,40.4075691,-79.8739382,place_of_worship amenity
469,Saint Vincent DePaul Church, , ,40.3984024,-80.1281119,place_of_worship amenity
470,Ressurection Catholic Church, , ,40.3906698,-80.0149705,place_of_worship amenity
471,Bassett, , ,40.5503132,-80.0202549,yes shop
472,Boggs, , ,40.4167068,-80.0104397, 
473,Kirkland's, , ,40.5505544,-80.0203517,yes shop
474,Winklevoss Field, , ,40.33517416590383,-79.92048828966145, 
475,Shamrock's Inn,"919, Western Avenue", ,40.4515855,-80.0171842,bar amenity
476,Chili's, , ,40.54120468366755,-80.01185011231837,"yes building, restaurant amenity"
477,Bob Evans, , ,40.54176689999999,-80.01208049999998,"commercial building, restaurant amenity, american cuisine"
478,Eyeglass World, , ,40.54252952970504,-80.01298138907752,"optician shop, retail building"
479,Bed Bath & Beyond, , ,40.542441818268856,-80.01395627347893,"houseware shop, retail building"
480,Starbucks,Mall Drive, ,40.4545391,-80.1573062,cafe amenity
481,The Residences on Library Road, , ,40.32285564352654,-80.02591982389258, 
482,Grant Ave at Sherman St, , ,40.4793081,-79.9720321, 
483,Chipotle Mexican Grill,"4800, Baum Boulevard",15213,40.45423297947106,-79.94742028998884,"retail building, fast_food amenity, mexican cuisine"
484,Miller Elementary School Library, , ,40.4429172,-79.9685907,library amenity
485,Saint James School, , ,40.441458,-80.0319984,school amenity
486,Levin Furniture, , ,40.434598675002206,-79.73117532855284,"furniture shop, retail building"
487,Pizza Fiesta, , ,40.4381826,-80.0001673,"restaurant amenity, pizza cuisine"
488,Faith Restoration Ministries, , ,40.4589637,-79.8739439,place_of_worship amenity
489,Faith Lutheran Church, , ,40.346063,-79.815353,place_of_worship amenity
490,Cricket Wireless, , ,40.4379902,-80.0002944,mobile_phone shop
491,Faith Temple Lighthouse Church, , ,40.45792,-79.9014672,place_of_worship amenity
492,Fawcett United Methodist Church, , ,40.3139817,-80.1236541,place_of_worship amenity
493,China Massage,"1788, Golden Mile Highway", ,40.4453145,-79.7128479,massage shop
494,Hair Unlimited,"1768, Golden Mile Highway", ,40.4446444,-79.7127447,hairdresser shop
495,Golden Palace,"1782, Golden Mile Highway",15146,40.4452038,-79.7128319,"restaurant amenity, asian cuisine"
496,Bella Nail Salon, , ,40.4454253,-79.7128639,beauty shop
497,Aldi,"1766, Golden Mile Highway", ,40.4442956,-79.7126117,supermarket shop
498,Baseball Field, , ,40.31746185,-79.7440947, 
499,James Douglas Jewelers,"1768, Golden Mile Highway", ,40.4447739,-79.7127567,jewelry shop
500,Dees Cafe,"1314, 1316, East Carson Street",15203,40.428608529412415,-79.98462085646692,"yes building, bar amenity"
501,Church of the Lord Jesus Christ of the Apostolic Faith, , ,40.449743489375784,-79.97544411009515,"yes building, place_of_worship amenity"
502,Gino Bros., , ,40.5387802,-79.8357717,"restaurant amenity, pizza cuisine"
503,UPS Store, , ,40.338731,-79.809107,post_office amenity
504,Bouquet Gardens Building D, , ,40.44009291547472,-79.95471436786757,dormitory building
505,Donald S. Dazen DMD Family Dentistry,"710, Broadway Avenue",15136,40.4727345,-80.073524,dentist amenity
506,Broadway Electronics, , ,40.472963,-80.0741489,electronics shop
507,East 8th Avenue at West, , ,40.4061529,-79.9120056, 
508,Blue Strip Tax, , ,40.4728263,-80.0738512, 
509,Blue Eagle Market, , ,40.4729824,-80.0742281,convenience shop
510,Broadway Brunch, , ,40.4725804,-80.0740819,restaurant amenity
511,Boost Mobile, , ,40.4725529,-80.0739987,mobile_phone shop
512,Munhall Park, , ,40.40446595879633,-79.8945931705987, 
513,Appliance Warehouse, , ,40.4727666,-80.0735984,yes shop
514,East Ohio St at Cedar Ave, , ,40.4532732,-80.0019324, 
515,Thomas Detre Hall, , ,40.443759397535636,-79.95976958280028,hospital building
516,Snap Fitness, , ,40.5177956,-80.005569, 
517,Macy's, , ,40.541290792588526,-80.00844558046863,"department_store shop, yes building"
518,Sears, , ,40.5448533391602,-80.00641123845735,"department_store shop, yes building"
519,Woodlawn School, , ,40.3906248,-79.8964387,school amenity
520,Main St at 23rd St, , ,40.4934119,-79.9144023, 
521,Saint Sebastian School, , ,40.52932261339416,-80.01051098754817,"school building, school amenity"
522,GetGo, , ,40.37203197463635,-79.9813969877636,"roof building, fuel amenity"
523,UPMC Saint Margaret,"815, Freeport Road",15215,40.490345631482484,-79.89609546630183,hospital amenity
524,Sebastian Roman Catholic Church, , ,40.53002137761282,-80.01156831800279,"church building, place_of_worship amenity"
525,Dollar General,"3750, Saw Mill Run Boulevard", ,40.37098280000001,-79.98264455,"variety_store shop, retail building"
