,name,address,postalCode,latitude,longitude,categories
339,Baby Rainbow,"68, Gilmore Place", ,55.9410139,-3.2095876,kindergarten amenity
340,Forall's garage,"66, Gilmore Place",EH3 9NX,55.9410644,-3.2094836,car_repair shop
341,Scotts,"202, Rose Street", ,55.9513129,-3.2052029,pub amenity
342,Autoshine Car Wash, , ,55.9279835,-3.2412214,car_wash amenity
343,1780,"167, Rose Street",EH2 4LS,55.951452,-3.2053097,pub amenity
344,Proposed Supermarket, , ,55.93354259077992,-3.138561811211686, 
345,Checkpoint,"3, Bristo Place",EH1 1EY,55.946253,-3.1899813,restaurant amenity
346,Kirkliston Health Centre, , ,55.95533757390394,-3.403742237743855,"yes building, doctors amenity"
347,Scottish Widows, , ,55.94547617019265,-3.207842930241738,yes building
348,Leith Bowling Club, , ,55.9693882913306,-3.158425213722126, 
349,D & J Motors,"93-94, Lower Granton Road", ,55.9802636,-3.2149739999999998,car shop
350,Sainsbury's Local,"32-36, Shandwick Place",EH2 4RT,55.9497289,-3.2095661,supermarket shop
351,Calder Crossway Post Office,"10, Calder Park",EH11 4JN,55.9196988,-3.2952545,post_office amenity
352,Dalry Primary School, , ,55.94220763198471,-3.223099982621978,school amenity
353,iQ,"91, St Leonard's Street",EH8 9QY,55.9420267,-3.1790892,fire and security systems shop
354,Fabi's Kitchen,"164, Fountainbridge", ,55.9428426,-3.2113294,"cafe amenity, mexican cuisine"
355,Wul-Mamen Cafe,"87, St Leonard's Street",EH8 9QY,55.9420599,-3.1791133,"restaurant amenity, caribbean cuisine"
356,Direct Flooring, , ,55.9653651,-3.1325226,trade shop
357,HSS Hire, , ,55.9645906,-3.1319702,equipment_hire shop
358,Economy Drive Cars, , ,55.9598493,-3.1256101,car shop
359,Hilti, , ,55.9652672,-3.1323709,equipment_hire shop
360,Halfords, , ,55.964968999999996,-3.1321686,car_parts shop
361,Kia Motors, , ,55.968707,-3.1438403,car shop
362,Hyundai, , ,55.9622404,-3.127253,car shop
363,MS Supplies, , ,55.9656813,-3.1330122,trade shop
364,China Palace Restaurant,"27, Bernard Street", ,55.9757237,-3.1680744,"restaurant amenity, chinese cuisine"
365,Deutschmarque, , ,55.909592412061215,-3.107635211532275,"car shop, yes building"
366,George Pirie Antiques,"22, Howe Street", ,55.9562104,-3.2025297999999998,furniture shop
367,Amar Agua Guest House,"10, Kilmaurs Terrace",EH16 5DR,55.9341938,-3.166363, 
368,Flodden Wall, , ,55.94639815,-3.1911465, 
369,James Gillespie's High School,"57, Lauderdale Street",EH9 1DD,55.936099071183065,-3.200472579474308,school amenity
370,Loon Fung,"2, Warriston Place",EH3 5LF,55.9631121,-3.2001554,"restaurant amenity, cantonese cuisine"
371,British Red Cross,"95, Morningside Road",EH10 4AY,55.9301837,-3.2095304,charity shop
372,Cancer Research UK,"87, Morningside Road",EH10 4AY,55.9304283,-3.2095773,charity shop
373,Goodfellow & Steven,"306, Morningside Road",EH10 4QH,55.9277477,-3.2095783,bakery shop
374,Deluxe Nail Spa,"229, Morningside Road",EH10 4QT,55.927851,-3.2091751,beauty shop
375,W M Ramsay Technical Institute, , ,55.95725051909636,-3.124232160564244,yes building
376,Go!Ninja, , ,55.9460004,-3.2189117,"fast_food amenity, sushi cuisine"
377,Five Guys, , ,55.9418093,-3.216581,"restaurant amenity, burger cuisine"
378,Zara's Mediterranean Bistro,"176, Rose Street", ,55.951495800000004,-3.2041313,"restaurant amenity, turkish cuisine"
379,Hope Park Dental,"5, Hope Park Terrace",EH8 9LZ,55.9407183,-3.1822217999999998,dentist amenity
380,Archers' Hall, , ,55.942120994090786,-3.184615993492882,yes building
381,Keith Elgin Motor Engineers,"36, Canaan Lane", ,55.927899,-3.2058622,car_repair shop
382,7, , ,55.91790591394702,-3.186566905238335, 
383,The Morningside Podiatry Service,"73, Morningside Road",EH10 4AY,55.9307298,-3.2096351,podiatrist amenity
384,Johnsons, , ,55.9514674,-3.2118771,dry_cleaning shop
385,Arnold Clark Servicing, , ,55.92696068309422,-3.301703577342278,retail building
386,The Scottie Pub, , ,55.9554516,-3.1404952,pub amenity
387,The Mockingbird,"72-74, Newington Road", ,55.9377438,-3.1786343,pub amenity
388,Cornelius,"18-22, Easter Road", ,55.9580738,-3.1717165,alcohol shop
389,7N Architects,"7, Randolph Place",EH3 7TE,55.9515657,-3.2100928, 
390,Duddingston Dental Practice,"2, Southfield Loan", ,55.9429966,-3.1240657,dentist amenity
391,Anna's, , ,55.9534019,-3.2962213,"fast_food amenity, chinese cuisine"
392,Enterprise, , ,55.9419324,-3.2677795,car_rental amenity
393,Roberto's, , ,55.9534342,-3.2960765,fast_food amenity
394,Porters Bar,"7; 8, Piershill Place", ,55.9549417,-3.1475185,pub amenity
395,Premier,"155; 157, Restalrig Road", ,55.96549,-3.155137,convenience shop
396,Marmaris, , ,55.9533315,-3.2968114,fast_food amenity
397,Yoga in Daily Life,"2, Montgomery Street Lane", ,55.9588096,-3.1826125, 
398,Yoga Stable,"3A, Montgomery Street Lane", ,55.9587151,-3.1826833, 
399,Putting, , ,55.91289411487152,-3.177590060789994, 
400,RBS,"2, Craigentinny Avenue", ,55.9562249,-3.1380549,bank amenity
401,Escape Skin Care,"7-9, Grove Street", ,55.9458385,-3.2126732,beauty shop
402,Trespass,South Groathill Avenue,EH4 2LN,55.9590444,-3.2432701,outdoor shop
403,Anderson Strathearn,"1, Rutland Court", ,55.9478974,-3.2086639, 
404,Safestore, , ,55.9276596301879,-3.298127742044567,yes building
405,Fine Holm: The Property Experts,"11, Grove Street", ,55.9457777,-3.2126346, 
406,Discovery Centre, , ,55.944837685451816,-3.271377992189798,yes building
407,Craiglockhart Tennis Courts, , ,55.92170332150155,-3.235631262946578, 
408,plumbstore, , ,55.928128938704944,-3.296182036278185,yes building
409,Hui,"10, Roseburn Terrace", ,55.9456681,-3.2343523,fast_food amenity
410,Thrift Shop,"6, Bruntsfield Place",EH10 4HN,55.9402378,-3.2043119,charity shop
411,18, , ,55.93991856635167,-3.20052869994845, 
412,Roxy Art House,"2, Roxburgh Place", ,55.947418,-3.1841339,theatre amenity
413,darin's, , ,55.9748372,-3.2381839,fast_food amenity
414,Young Antiques,"12, Bruntsfield Place",EH10 4HN,55.940041,-3.2044786,antiques shop
415,Black Dog Barbers, , ,55.9313908,-3.2522757,hairdresser shop
416,Bells Diner,"7, St Stephen Street",EH3 5AN,55.9575799,-3.2074392,"restaurant amenity, burger;steak_house cuisine"
417,Shell,"1, Ferrymuir Gait",EH30 9SF,55.9845731,-3.4022625,fuel amenity
418,"Scientific Block - Physiotherapy, XRay, Hydrotherapy Pool,Social Work", , ,55.92822881818196,-3.198891752471301,yes building
419,Citadel Youth Centre,Commercial Street, ,55.9771942,-3.1760028,arts_centre amenity
420,The Caley Picture House,"31, Lothian Road",EH1 2DJ,55.9482513,-3.2060765,pub amenity
421,The Scottish Child Law Centre,"54, East Crosscauseway", ,55.9439473,-3.1828226,social_facility amenity
422,Murmur, , ,55.974507,-3.1770412, 
423,Victim Support Scotland,"15-23, Hardwell Close", ,55.9442897,-3.1818378,social_facility amenity
424,Nut-Hoose,"12, North Junction Street", ,55.9756628,-3.1789124,hairdresser shop
425,"Headway House - Clinical Psychology, Pain Management, Speech and Language Therapy", , ,55.928088722116726,-3.196793448129444,hospital building
426,City Car Club, , ,55.9731723,-3.1754517,car_sharing amenity
427,SMART, , ,55.927325036893656,-3.198650949479712,hospital building
428,Telephone Exchange,"14, Russell Road", ,55.94369458447409,-3.232533757055265,yes building
429,Craigentinny Allotments, , ,55.96483370443353,-3.147083195866437, 
430,Pizza Hut,"73, Newington Road", ,55.9379608,-3.1783021,"fast_food amenity, pizza cuisine"
431,Old Police Call Box, , ,55.967361530660824,-3.174013117371339,yes building
432,The Edge,"94, Marchmont Road",EH9 1HR,55.9365413,-3.1947149,hairdresser shop
433,Napiers,"18, Bristo Place",EH1 1EZ,55.9458381,-3.18972,herbalist shop
434,TSB, , ,55.97484341726862,-3.237961255521488,commercial building
435,Stockbridge House, , ,55.958225217831696,-3.212892498553932,yes building
436,Craiglockhart Surgery,"161, Colinton Road", ,55.924917,-3.2343102,doctors amenity
437,Napier University Bainfield Residence, , ,55.94042849594815,-3.216149519059619, 
438,Scotbet,"11, Roseburn Terrace", ,55.9454029,-3.2340651,bookmaker shop
439,Wester Hailes Baptist Church, , ,55.91145010242843,-3.277213993919424,"yes building, place_of_worship amenity"
440,Burdiehouse Mains, , ,55.894607743762585,-3.157831139543408, 
441,Murrayfield Indoor Sports Club,"25, Roseburn Street",EH12 5PE,55.9429338,-3.2355387,yes amenity
442,Harry's Southside,"42-44, Buccleuch Street",EH8 9LP,55.9427088,-3.1845678,pub amenity
443,Bank of Scotland, , ,55.9442082,-3.2038136,bank amenity
444,Potterrow, , ,55.9460079,-3.1882051,nightclub amenity
445,Kindle Design,"51A, Frederick Street", ,55.9538575,-3.200624, 
446,Swatch,"99A, Princes Street", ,55.9516228,-3.1999574,jewelry shop
447,Bruntsfield Dental,"226, Bruntsfield Place",EH10 4DE,55.934998,-3.2103187,dentist amenity
448,Frankie and Benny's, , ,55.93788074146479,-3.314163677821619,"yes building, restaurant amenity, american,_italian cuisine"
449,Johnson Legal Solicitors,"22A, Rutland Square",EH1 2BB,55.9485537,-3.2100885, 
450,Home Ware, , ,55.9449332,-3.2178328,hardware shop
451,First Class, , ,55.9426579,-3.2211105,yes shop
452,Dr Vapor,"64, Dalry Road", ,55.9443428,-3.2182592,e-cigarette shop
453,The Marmaris,"72, Dalry Road", ,55.9442086,-3.2183914,fast_food amenity
454,De Africa, , ,55.9424816,-3.2214093999999998,yes shop
455,Cairney, , ,55.94515,-3.2180286,hardware shop
456,Tradewinds, , ,55.97773866577454,-3.166404491937485, 
457,Balgreen Park, , ,55.94169686803749,-3.256995774237743, 
458,Two Wheels,"36, Peffermill Road",EH16 5LL,55.9309808,-3.1567488,motorcycle shop
459,RBS Nursery, , ,55.934842168822456,-3.339666731866686,"yes building, childcare amenity"
460,Pizza Express,"23, North Bridge", ,55.9506084,-3.1874617,"restaurant amenity, pizza cuisine"
461,"159 Fountainbridge, Edinburgh", , ,55.94254441546455,-3.210215897905763, 
462,Jefcoate Anderson Architects,"39, Warrender Park Road",EH9 1EU,55.9384674,-3.1951318, 
463,With Love, , ,55.8936548,-3.0719333,gift shop
464,boombarbers,"8, High Street", ,55.8932463,-3.0719861,hairdresser shop
465,Salvation Army, , ,55.8934083,-3.0718208,charity shop
466,Semi-chem, , ,55.8938415,-3.0716758,chemist shop
467,Hampton's, , ,55.8926888,-3.072622,hairdresser shop
468,News Centre, , ,55.8937987,-3.071749,newsagent shop
469,Pizza Express,"1, Nile Grove",EH10 4RE,55.9265332,-3.2084291,"restaurant amenity, italian cuisine"
470,Lloyds, , ,55.9589778,-3.2242327,pharmacy amenity
471,Epoca,"365, Leith Walk", ,55.963969,-3.1772085,clothes shop
472,La Favorita Delivered,"321, Leith Walk", ,55.9645701,-3.1765707,restaurant amenity
473,Shoe Repairs,"363, Leith Walk", ,55.9640108,-3.177188,yes shop
474,Pilmeny Youth Centre,"44, Buchanan Street", ,55.9645802,-3.1747388,community_centre amenity
475,Virgin Media, , ,55.93043513873274,-3.30148241982528,yes building
476,Out of the Blue Music,"17-19, Iona Street", ,55.9638461,-3.1758386,studio amenity
477,Ivor and Ineta's Hair n' Beauty,"335, Leith Walk", ,55.964396,-3.1767398,beauty shop
478,Indigo Hair and Beauty,"341, Leith Walk", ,55.9642825,-3.1768535,beauty shop
479,The Bailie,"2-4, St Stephen Street",EH3 5AL,55.9574763,-3.2071208,pub amenity
480,The Strathie,"17, Iona Street", ,55.9639122,-3.1762959,pub amenity
481,Silver Bowl,"311, Leith Walk", ,55.964718,-3.1764293,"fast_food amenity, chinese cuisine"
482,Powderhall Refuse Depot,"165, Broughton Road", ,55.966884255660254,-3.188561444247623,yes building
483,Walker Street Nursery School, , ,55.9494114,-3.2132004,kindergarten amenity
484,Gyle Park, , ,55.939454957537954,-3.301433086025574, 
485,Royal Mile Mansions,North Bridge, ,55.950408,-3.1879255, 
486,Kitschy Coo,"10, South Trinity Road", ,55.9715042,-3.2076403,vacant shop
487,Joe & Co,"8, South Trinity Road", ,55.9714476,-3.2076195,hairdresser shop
488,Pep & Fodder,"11, Waterloo Place",EH1 3BG,55.9536928,-3.1878492,cafe amenity
489,Holyrood Park,Queens Drive,EH8 8HG,55.947478469930104,-3.162337908110411, 
490,Streamline, , ,55.93756823575576,-3.393145110911877,yes building
491,Scottish Hydro, , ,55.93692071959964,-3.394629684333392,yes building
492,Assessment & Rehabilitation Centre, , ,55.96329189729799,-3.233132249644033,yes building
493,Jenny Brown Associates,"31, Marchmont Road",EH9 1HU,55.9380467,-3.1945131, 
494,Edinburgh Labyrinth, , ,55.94382028020244,-3.189501830691244, 
495,Indigo Sun,"134, Lothian Road", ,55.9452783,-3.2056302,beauty shop
496,Rozza,"4, Earl Grey Street", ,55.9438658,-3.2041758,restaurant amenity
497,Woods Youth Centre, , ,55.91628225432791,-3.290709437622197,"yes building, public_building amenity"
498,SimplyFixIt,"1, Forrest Road",EH1 2QH,55.9465069,-3.1911686,computer shop
499,Scotmid Co-operative, , ,55.914378657490055,-3.291080385432252,"convenience shop, yes building"
500,Patisserie Valerie,"25, George IV Bridge",EH1 1EN,55.9475088,-3.1917576,cafe amenity
501,Lifestyle Lounge,"188, Morrison Street", ,55.9462567,-3.2123984,beauty shop
502,Marie Curie Cancer Care,"162, Portobello High Street", ,55.9530142,-3.11427,charity shop
503,Lyon & Turnbull Auctionhouse,"33, Broughton Place", ,55.9590622,-3.1874786,antiques shop
504,Deep Blue Scuba,"24, West Gorgie Parks", ,55.9307226,-3.2439427,scuba_diving shop
505,Craiglockhart Pharmacy,"2, Craiglockhart Road North", ,55.9236908,-3.2368363,pharmacy amenity
506,The Craiglockhart NHS Plus Dental Clinic,"132-134, Colinton Road", ,55.923844,-3.2366293,dentist amenity
507,Lochend Premier Convenience Store,"58, Lochend Road South", ,55.9615343,-3.1583105,convenience shop
508,Lochend Store,"64, Lochend Road South", ,55.9616627,-3.1583845,convenience shop
509,Tom Patten, , ,55.9124625,-3.317044199999999,yes building
510,Scottish Regimental Store,"9, Jeffrey Street", ,55.9508873,-3.184566,clothes shop
511,27, , ,55.9395688,-3.2022448, 
512,Pearl View,"2, Seaview Terrace", ,55.9485686,-3.0933325, 
513,26, , ,55.938896449999994,-3.20260365, 
514,Mia,"96, Dalry Road",EH11 2AX,55.9437549,-3.2193403,"restaurant amenity, italian cuisine"
515,Seaview Guesthouse,"9, Seaview Terrace", ,55.9485257,-3.0926376, 
516,Candlemaker Row Primary, , ,55.94773063453008,-3.192707710908663,yes building
517,M&S, , ,55.9354406,-3.1009932,clothes shop
518,M&S Foodhall,"52, Kinnaird Park",EH15 3RD,55.9353736,-3.1004295,supermarket shop
519,Primark, , ,55.934573,-3.1004978,clothes shop
520,Erskine House, , ,55.953287565261704,-3.205870439277576,office building
521,Capital City Church International, , ,55.9657574277526,-3.186714551168414,"yes building, place_of_worship amenity"
522,Cherrytrees Children's Nursrey, , ,55.94880434489504,-3.119480749149988,"yes building, kindergarten amenity"
523,Canning Exchange,"10, Canning Street", ,55.9479555,-3.2101315, 
524,Rae Macintosh,"41, Shandwick Place", ,55.9495163,-3.2092686,musical_instrument shop
525,Kasturi,"35-37, Shandwick Place",EH2 4RG,55.9495552,-3.2091699,"restaurant amenity, indian cuisine"
526,Galvin Brasserie, , ,55.9494442,-3.2078565,restaurant amenity
527,Bank of Scotland,"153, Portobello High Street", ,55.9528317,-3.1148992,bank amenity
528,A. McDougall Blacksmiths and Welders,"469, Gorgie Road", ,55.931892,-3.2487837, 
529,Caledonian Packaging,"481, Gorgie Road", ,55.9318475,-3.2493785, 
530,Ocean Terminal,Ocean Drive, ,55.98093726474653,-3.177797881447125,"mall shop, retail building"
531,ESMS Junior School,"11, Queensferry Terrace",EH4 3EQ,55.95373984040134,-3.228828709457374,detached building
532,Chest Heart & Stroke Scotland,"111, Portobello High Street", ,55.9538144,-3.1163173,charity shop
533,St Columba's by the Castle,Johnston Terrace,EH1 2PW,55.948306213504196,-3.195467704947651,"church building, place_of_worship amenity"
534,Haymarket Hub Hotel,"7, Clifton Terrace",EH12 5DR,55.9461441205446,-3.218269303494672,hotel building
535,DB Auto Services,"101, Milton Road East", ,55.9454385,-3.0930437,car_repair shop
536,Bainfield Bowling and Social Club Clubhouse,"34, Hutchison Crossway",EH14 1RU,55.9327228,-3.2435884,social_centre amenity
537,Data Computer Services,"27, Portobello High Street", ,55.9553266,-3.118766,computer shop
538,Edinburgh Council, , ,55.92218494411762,-3.270967332046347,yes building
539,Cake & Candy Tearoom,"129, Portobello High Street", ,55.9532878,-3.1156314,cafe amenity
540,6 Times, , ,55.9511067,-3.2253209, 
541,Fine Wine Company,"119, Portobello High Street", ,55.9536762,-3.1160685,alcohol shop
542,Demolished Hotel, , ,55.98735897566473,-3.401424175402998, 
543,HLp Architects,"35, Joppa Road", ,55.9489938,-3.0992801, 
544,The Principal Edinburgh Charlotte Square,"35-38, Charlotte Square", ,55.95158130237824,-3.205823263702175, 
545,Dunlop's Court, , ,55.9476449751944,-3.196784862999567, 
546,Caff Nero,"177, Morningside Road",EH10 4AY,55.9290939,-3.2093339,cafe amenity
547,Sterling, , ,55.9384979,-3.2423099,furniture shop
548,Comiston Fry,"36, Comiston Road",EH10 5QQ,55.9241924,-3.210268,"fast_food amenity, fish_and_chips;pizza;burger cuisine"
549,Grasslands, , ,55.9443056,-3.2708233,restaurant amenity
550,Drummond Lawn Tennis Club, , ,55.95968315030071,-3.19369376068557, 
551,Williamson Design Florist,"129A, St John's Road", ,55.9424516,-3.2808003,florist shop
552,Stortebacker,"38, St John's Road", ,55.9425999,-3.2799441,bakery shop
553,Carrick Knowe Golf Club, , ,55.93806844454379,-3.263137063561962, 
554,Best Western Plus Bruntsfield Hotel,"69-74, Bruntsfield Place",EH10 4HH,55.9381557,-3.2059285, 
555,Airport Hotel, , ,55.9434893,-3.3609847999999998, 
556,Welcome to Calton Hill, , ,55.9541187,-3.1850434, 
557,Lyncliff hotel, , ,55.9581317,-3.1826672, 
558,Welcome to Calton Hill, , ,55.9543364,-3.1836727, 
559,Cairn Apartments, , ,55.9582087,-3.1820007, 
560,Christian Science Reading Room, , ,55.9537283,-3.1877343,place_of_worship amenity
561,The Newsroom,"5-11, Leith Street",EH1 3AT,55.9537866,-3.1881695,pub amenity
562,Ruchi Tandori, , ,55.9577075,-3.1717515,"restaurant amenity, indian cuisine"
563,Machina Espresso,"80, Nicolson Street",EH8 9EW,55.9450257,-3.1838268,cafe amenity
564,Corstorphine Hospital, , ,55.942271393402805,-3.271367950375999,yes building
565,Seasons,"87-89, Newhaven Road", ,55.9723882,-3.1878721,"fast_food amenity, vietnamese cuisine"
566,Gorgie War Memorial Hall,"338, Gorgie Road",EH11 2QU,55.93698837769695,-3.238771550871043,yes building
567,Budongo- a forest in Uganda, , ,55.9447108,-3.2682233, 
568,Crazy Golf, , ,55.918701308978214,-3.197196970862529, 
569,DSA Accounting & Tax Consultants,"2, Pitt Street", ,55.972901,-3.1878242, 
570,Granton Library, , ,55.976743389567005,-3.226652477348254,"yes building, library amenity"
